from;to;value
Брянская обл.;Еврейская АО;0,751528927106785
Бурятия;Еврейская АО;0,608530359984533
Владимирская обл.;Еврейская АО;0,709365983475647
Волгоградская обл.;Еврейская АО;0,803460684489084
Вологодская обл.;Еврейская АО;0,829506076244591
Воронежская обл.;Еврейская АО;0,741169795942478
Дагестан;Еврейская АО;0,494724336643707
Еврейская АО;Еврейская АО;1
Забайкальский край;Еврейская АО;0,899885725999947
Ивановская обл.;Еврейская АО;0,888799422188781
Ингушетия;Еврейская АО;0,504592502331863
Иркутская обл.;Еврейская АО;0,884320450341105
Кабардино-Балкария;Еврейская АО;0,757355898719888
Калининградская обл.;Еврейская АО;0,814563769942254
Калмыкия;Еврейская АО;0,479868961171295
Калужская обл.;Еврейская АО;0,560852084638339
Камчатский край;Еврейская АО;0,778208100021969
Карачаево-Черкессия;Еврейская АО;0,632792714551631
Карелия;Еврейская АО;0,663251570126919
Кемеровская обл.;Еврейская АО;0,730440307975319
Кировская обл.;Еврейская АО;0,783970288120841
Коми;Еврейская АО;0,735350209926268
Костромская обл.;Еврейская АО;0,801948247701848
Краснодарский край;Еврейская АО;0,709814239676188
Красноярский край;Еврейская АО;0,700772745159935
Крым;Еврейская АО;0,881779438667567
Курганская обл.;Еврейская АО;0,863562357808297
Курская обл.;Еврейская АО;0,736006613298942
Ленинградская обл.;Еврейская АО;0,606181627753887
Липецкая обл.;Еврейская АО;0,76814467937026
Магаданская обл.;Еврейская АО;0,691495425051004
Марий Эл;Еврейская АО;0,462711725769333
Мордовия;Еврейская АО;0,787675709090084
Москва;Еврейская АО;0,152874866182494
Московская обл.;Еврейская АО;0,214205233247757
Мурманская обл.;Еврейская АО;0,656486061585005
Ненецкий АО;Еврейская АО;0,640698897563413
Нижегородская обл.;Еврейская АО;0,780382538734497
Новгородская обл.;Еврейская АО;0,639942044253446
Новосибирская обл.;Еврейская АО;0,824387251639142
Омская обл.;Еврейская АО;0,573646129239738
Оренбургская обл.;Еврейская АО;0,775592519512074
Орловская обл.;Еврейская АО;0,694888510681739
Пензенская обл.;Еврейская АО;0,899963736772093
Пермский край;Еврейская АО;0,759912067085033
Приморский край;Еврейская АО;0,879427713720727
Псковская обл.;Еврейская АО;0,913391392164275
Ростовская обл.;Еврейская АО;0,803202812164287
Рязанская обл.;Еврейская АО;0,783274818654253
Самарская обл.;Еврейская АО;0,811415983402511
Санкт-Петербург;Еврейская АО;0,446764656372585
Саратовская обл.;Еврейская АО;0,90772248323179
Саха (Якутия);Еврейская АО;0,365880839564947
Сахалинская обл.;Еврейская АО;0,762374742545827
Свердловская обл.;Еврейская АО;0,859771798517843
Севастополь;Еврейская АО;0,731151849063604
Северная Осетия;Еврейская АО;0,585794369951823
Смоленская обл.;Еврейская АО;0,81258648294839
Ставропольский край;Еврейская АО;0,572930698096221
Тамбовская обл.;Еврейская АО;0,815186806086913
Татарстан;Еврейская АО;0,82120259342204
Тверская обл.;Еврейская АО;0,689595509309826
Томская обл.;Еврейская АО;0,921067910543728
Тульская обл.;Еврейская АО;0,552387938749253
Тыва;Еврейская АО;0,279193032635859
Тюменская обл.;Еврейская АО;0,715511165961385
Удмуртия;Еврейская АО;0,749888944744215
Ульяновская обл.;Еврейская АО;0,910115394563892
Хабаровский край;Еврейская АО;0,885567387755004
Хакасия;Еврейская АО;0,561699530028357
ХМАО – Югра;Еврейская АО;0,465353897005774
Челябинская обл.;Еврейская АО;0,72325467861419
Чечня;Еврейская АО;0,138519141921274
Чувашия;Еврейская АО;0,42515586378666
Чукотский АО;Еврейская АО;0,719975361036295
Ямало-Ненецкий АО;Еврейская АО;0,60774659934946
Ярославская обл.;Еврейская АО;0,901953194868751
Адыгея;Забайкальский край;0,960630706302791
Алтай;Забайкальский край;0,856513747302383
Алтайский край;Забайкальский край;0,935631981578149
Амурская обл.;Забайкальский край;0,964744694330037
Архангельская обл.;Забайкальский край;0,807273459968741
Астраханская обл.;Забайкальский край;0,858780986709274
Башкортостан;Забайкальский край;0,984267291614739
Белгородская обл.;Забайкальский край;0,920860250309007
Брянская обл.;Забайкальский край;0,903075892297175
Бурятия;Забайкальский край;0,819257968244673
Владимирская обл.;Забайкальский край;0,89504415442964
Волгоградская обл.;Забайкальский край;0,938450604786626
Вологодская обл.;Забайкальский край;0,971722823037037
Воронежская обл.;Забайкальский край;0,924205392598528
Дагестан;Забайкальский край;0,738446792811765
Еврейская АО;Забайкальский край;0,899885725999947
Забайкальский край;Забайкальский край;1
Ивановская обл.;Забайкальский край;0,973602308836485
Ингушетия;Забайкальский край;0,729275071869554
Иркутская обл.;Забайкальский край;0,967671608681288
Кабардино-Балкария;Забайкальский край;0,938689067327878
Калининградская обл.;Забайкальский край;0,960914137734312
Калмыкия;Забайкальский край;0,69982112796798
Калужская обл.;Забайкальский край;0,78951478859835
Камчатский край;Забайкальский край;0,945124421086642
Карачаево-Черкессия;Забайкальский край;0,826655005878313
Карелия;Забайкальский край;0,876154399875439
Кемеровская обл.;Забайкальский край;0,903522860942978
Кировская обл.;Забайкальский край;0,954404454485128
Коми;Забайкальский край;0,922846051426426
Костромская обл.;Забайкальский край;0,957100311489599
Краснодарский край;Забайкальский край;0,862584736149303
Красноярский край;Забайкальский край;0,885066130705424
Крым;Забайкальский край;0,965644155919384
Курганская обл.;Забайкальский край;0,975950553080799
Курская обл.;Забайкальский край;0,869283508655766
Ленинградская обл.;Забайкальский край;0,84081110653394
Липецкая обл.;Забайкальский край;0,896618135243765
Магаданская обл.;Забайкальский край;0,88992443125006
Марий Эл;Забайкальский край;0,707896088901781
Мордовия;Забайкальский край;0,949551549273267
Москва;Забайкальский край;0,373572097197122
Московская обл.;Забайкальский край;0,477752368067286
Мурманская обл.;Забайкальский край;0,861350666870862
Ненецкий АО;Забайкальский край;0,862814949953328
Нижегородская обл.;Забайкальский край;0,921777318686825
Новгородская обл.;Забайкальский край;0,84489565625455
Новосибирская обл.;Забайкальский край;0,9596183324168
Омская обл.;Забайкальский край;0,783252572318852
Оренбургская обл.;Забайкальский край;0,942447467917244
Орловская обл.;Забайкальский край;0,870026786054688
Пензенская обл.;Забайкальский край;0,97513467274237
Пермский край;Забайкальский край;0,939608618361098
Приморский край;Забайкальский край;0,980323189817213
Псковская обл.;Забайкальский край;0,972995108877859
Ростовская обл.;Забайкальский край;0,952262171426471
Рязанская обл.;Забайкальский край;0,930423897226588
Самарская обл.;Забайкальский край;0,947571682232965
Санкт-Петербург;Забайкальский край;0,6807294463439
Саратовская обл.;Забайкальский край;0,957723756579791
Саха (Якутия);Забайкальский край;0,593147367221677
Сахалинская обл.;Забайкальский край;0,856888183418719
Свердловская обл.;Забайкальский край;0,941595017180525
Севастополь;Забайкальский край;0,915483943354185
Северная Осетия;Забайкальский край;0,800495721499815
Смоленская обл.;Забайкальский край;0,958061684488732
Ставропольский край;Забайкальский край;0,791097385663679
Тамбовская обл.;Забайкальский край;0,957000418985137
Татарстан;Забайкальский край;0,941261772919577
Тверская обл.;Забайкальский край;0,887935822704765
Томская обл.;Забайкальский край;0,93547523287051
Тульская обл.;Забайкальский край;0,774824186014726
Тыва;Забайкальский край;0,537799359451864
Тюменская обл.;Забайкальский край;0,892839024137686
Удмуртия;Забайкальский край;0,932205837269229
Ульяновская обл.;Забайкальский край;0,956809108868959
Хабаровский край;Забайкальский край;0,981429303671766
Хакасия;Забайкальский край;0,806506380470063
ХМАО – Югра;Забайкальский край;0,723654540384286
Челябинская обл.;Забайкальский край;0,90445081936557
Чечня;Забайкальский край;0,401091778557991
Чувашия;Забайкальский край;0,664611429908191
Чукотский АО;Забайкальский край;0,804772622509287
Ямало-Ненецкий АО;Забайкальский край;0,83744602500501
Ярославская обл.;Забайкальский край;0,989219610744899
Адыгея;Ивановская обл.;0,936489398770503
Алтай;Ивановская обл.;0,82300359566413
Алтайский край;Ивановская обл.;0,921940265748461
Амурская обл.;Ивановская обл.;0,965888949961725
Архангельская обл.;Ивановская обл.;0,762598198823453
Астраханская обл.;Ивановская обл.;0,834129075526611
Башкортостан;Ивановская обл.;0,973527838638898
Белгородская обл.;Ивановская обл.;0,89469434226731
Брянская обл.;Ивановская обл.;0,868788624221803
Бурятия;Ивановская обл.;0,756452151869591
Владимирская обл.;Ивановская обл.;0,875949580119139
Волгоградская обл.;Ивановская обл.;0,879889581107426
Вологодская обл.;Ивановская обл.;0,951193372082681
Воронежская обл.;Ивановская обл.;0,892714649591769
Дагестан;Ивановская обл.;0,694566855491144
Еврейская АО;Ивановская обл.;0,888799422188781
Забайкальский край;Ивановская обл.;0,973602308836485
Ивановская обл.;Ивановская обл.;1
Ингушетия;Ивановская обл.;0,69080174087679
Иркутская обл.;Ивановская обл.;0,916455616050418
Кабардино-Балкария;Ивановская обл.;0,932709371856611
Калининградская обл.;Ивановская обл.;0,941943055566844
Калмыкия;Ивановская обл.;0,619510206517092
Калужская обл.;Ивановская обл.;0,731218848262176
Камчатский край;Ивановская обл.;0,934376851579692
Карачаево-Черкессия;Ивановская обл.;0,771684737947074
Карелия;Ивановская обл.;0,859615290000676
Кемеровская обл.;Ивановская обл.;0,893306582930182
Кировская обл.;Ивановская обл.;0,951851461182806
Коми;Ивановская обл.;0,910353717984665
Костромская обл.;Ивановская обл.;0,9577828514835
Краснодарский край;Ивановская обл.;0,852027447738491
Красноярский край;Ивановская обл.;0,890640973624043
Крым;Ивановская обл.;0,922983331722961
Курганская обл.;Ивановская обл.;0,95725081734647
Курская обл.;Ивановская обл.;0,812412543061888
Ленинградская обл.;Ивановская обл.;0,796605589917563
Липецкая обл.;Ивановская обл.;0,844545882447227
Магаданская обл.;Ивановская обл.;0,854754659310461
Марий Эл;Ивановская обл.;0,652740567266029
Мордовия;Ивановская обл.;0,921777904914909
Москва;Ивановская обл.;0,317215493348596
Московская обл.;Ивановская обл.;0,402922295259452
Мурманская обл.;Ивановская обл.;0,803314786597962
Ненецкий АО;Ивановская обл.;0,823751135909976
Нижегородская обл.;Ивановская обл.;0,886619457313594
Новгородская обл.;Ивановская обл.;0,837528677007116
Новосибирская обл.;Ивановская обл.;0,972869982593822
Омская обл.;Ивановская обл.;0,724139166521324
Оренбургская обл.;Ивановская обл.;0,915987338847165
Орловская обл.;Ивановская обл.;0,804684792369331
Пензенская обл.;Ивановская обл.;0,947866215072162
Пермский край;Ивановская обл.;0,912527143905707
Приморский край;Ивановская обл.;0,962626640022701
Псковская обл.;Ивановская обл.;0,983107095839673
Ростовская обл.;Ивановская обл.;0,928041244893224
Рязанская обл.;Ивановская обл.;0,889797767628967
Самарская обл.;Ивановская обл.;0,917506084970726
Санкт-Петербург;Ивановская обл.;0,630943340987895
Саратовская обл.;Ивановская обл.;0,937014941165081
Саха (Якутия);Ивановская обл.;0,510091162955432
Сахалинская обл.;Ивановская обл.;0,863200065009135
Свердловская обл.;Ивановская обл.;0,896760960038973
Севастополь;Ивановская обл.;0,89319866780271
Северная Осетия;Ивановская обл.;0,76276552655859
Смоленская обл.;Ивановская обл.;0,935838734830038
Ставропольский край;Ивановская обл.;0,758198986382162
Тамбовская обл.;Ивановская обл.;0,936656034437771
Татарстан;Ивановская обл.;0,968309544232081
Тверская обл.;Ивановская обл.;0,850123653437997
Томская обл.;Ивановская обл.;0,889079673325607
Тульская обл.;Ивановская обл.;0,720230170742409
Тыва;Ивановская обл.;0,465102314365584
Тюменская обл.;Ивановская обл.;0,849876670612269
Удмуртия;Ивановская обл.;0,929350474081947
Ульяновская обл.;Ивановская обл.;0,92173422202133
Хабаровский край;Ивановская обл.;0,949949565120405
Хакасия;Ивановская обл.;0,769843958421346
ХМАО – Югра;Ивановская обл.;0,655156164604003
Челябинская обл.;Ивановская обл.;0,865622477539899
Чечня;Ивановская обл.;0,310786856353284
Чувашия;Ивановская обл.;0,59983361837599
Чукотский АО;Ивановская обл.;0,794218066996194
Ямало-Ненецкий АО;Ивановская обл.;0,786361113633469
Ярославская обл.;Ивановская обл.;0,984337422108918
Адыгея;Ингушетия;0,849468231353783
Алтай;Ингушетия;0,853267625381972
Алтайский край;Ингушетия;0,892042017047908
Амурская обл.;Ингушетия;0,665172850219664
Архангельская обл.;Ингушетия;0,962575258649545
Астраханская обл.;Ингушетия;0,95502940409733
Башкортостан;Ингушетия;0,662797156231234
Белгородская обл.;Ингушетия;0,915621522748834
Брянская обл.;Ингушетия;0,896177059718866
Бурятия;Ингушетия;0,927007224363104
Владимирская обл.;Ингушетия;0,909706560324831
Волгоградская обл.;Ингушетия;0,87216424211814
Вологодская обл.;Ингушетия;0,847373352559134
Воронежская обл.;Ингушетия;0,89706322108489
Дагестан;Ингушетия;0,954122996833313
Еврейская АО;Ингушетия;0,504592502331863
Забайкальский край;Ингушетия;0,729275071869554
Ивановская обл.;Ингушетия;0,69080174087679
Ингушетия;Ингушетия;1
Иркутская обл.;Ингушетия;0,802965474339209
Кабардино-Балкария;Ингушетия;0,892077086823067
Калининградская обл.;Ингушетия;0,862667801807906
Калмыкия;Ингушетия;0,88206661358603
Калужская обл.;Ингушетия;0,961105622008601
Камчатский край;Ингушетия;0,853647083594688
Карачаево-Черкессия;Ингушетия;0,957713635744678
Карелия;Ингушетия;0,938588082655915
Кемеровская обл.;Ингушетия;0,885006132725062
Кировская обл.;Ингушетия;0,864228517348979
Коми;Ингушетия;0,89522154060916
Костромская обл.;Ингушетия;0,842608068602996
Краснодарский край;Ингушетия;0,91035632227102
Красноярский край;Ингушетия;0,883168538010488
Крым;Ингушетия;0,78237091134471
Курганская обл.;Ингушетия;0,805871032251906
Курская обл.;Ингушетия;0,8383775487088
Ленинградская обл.;Ингушетия;0,958971412721759
Липецкая обл.;Ингушетия;0,878598575407513
Магаданская обл.;Ингушетия;0,931451574792772
Марий Эл;Ингушетия;0,984183547092115
Мордовия;Ингушетия;0,886842467126121
Москва;Ингушетия;0,767263879113351
Московская обл.;Ингушетия;0,858276856260289
Мурманская обл.;Ингушетия;0,940999355840244
Ненецкий АО;Ингушетия;0,938334696856471
Нижегородская обл.;Ингушетия;0,892357022432482
Новгородская обл.;Ингушетия;0,950004465147401
Новосибирская обл.;Ингушетия;0,778654521922974
Омская обл.;Ингушетия;0,974211838237545
Оренбургская обл.;Ингушетия;0,889175573023578
Орловская обл.;Ингушетия;0,922510488549271
Пензенская обл.;Ингушетия;0,751093510684588
Пермский край;Ингушетия;0,901461444740666
Приморский край;Ингушетия;0,788918936356664
Псковская обл.;Ингушетия;0,654337367469807
Ростовская обл.;Ингушетия;0,875590802762348
Рязанская обл.;Ингушетия;0,901620679959887
Самарская обл.;Ингушетия;0,787830479865336
Санкт-Петербург;Ингушетия;0,929426190861814
Саратовская обл.;Ингушетия;0,679888407770579
Саха (Якутия);Ингушетия;0,885976584814172
Сахалинская обл.;Ингушетия;0,710784048248776
Свердловская обл.;Ингушетия;0,801290534337321
Севастополь;Ингушетия;0,780049821584388
Северная Осетия;Ингушетия;0,947679292971052
Смоленская обл.;Ингушетия;0,842975659337892
Ставропольский край;Ингушетия;0,947460435554
Тамбовская обл.;Ингушетия;0,869544042968625
Татарстан;Ингушетия;0,744843295642518
Тверская обл.;Ингушетия;0,947518921784154
Томская обл.;Ингушетия;0,580988940797387
Тульская обл.;Ингушетия;0,975597383435091
Тыва;Ингушетия;0,935972447885894
Тюменская обл.;Ингушетия;0,912483391755648
Удмуртия;Ингушетия;0,870770143726199
Ульяновская обл.;Ингушетия;0,711038883784839
Хабаровский край;Ингушетия;0,764458107556712
Хакасия;Ингушетия;0,963856142205212
ХМАО – Югра;Ингушетия;0,952130829675624
Челябинская обл.;Ингушетия;0,920406240719535
Чечня;Ингушетия;0,83139216568034
Чувашия;Ингушетия;0,970679152973906
Чукотский АО;Ингушетия;0,62291864797893
Ямало-Ненецкий АО;Ингушетия;0,933754209463271
Ярославская обл.;Ингушетия;0,748817714200032
Адыгея;Иркутская обл.;0,95623088797199
Алтай;Иркутская обл.;0,899005664870505
Алтайский край;Иркутская обл.;0,943887641842396
Амурская обл.;Иркутская обл.;0,909780568328479
Архангельская обл.;Иркутская обл.;0,846622048444238
Астраханская обл.;Иркутская обл.;0,881148028374381
Башкортостан;Иркутская обл.;0,948449322749852
Белгородская обл.;Иркутская обл.;0,945085734502692
Брянская обл.;Иркутская обл.;0,93290688777293
Бурятия;Иркутская обл.;0,860851701130172
Владимирская обл.;Иркутская обл.;0,907720800930601
Волгоградская обл.;Иркутская обл.;0,96810485147148
Вологодская обл.;Иркутская обл.;0,96990960319717
Воронежская обл.;Иркутская обл.;0,93963617698647
Дагестан;Иркутская обл.;0,782210626399411
Еврейская АО;Иркутская обл.;0,884320450341105
Забайкальский край;Иркутская обл.;0,967671608681288
Ивановская обл.;Иркутская обл.;0,916455616050418
Ингушетия;Иркутская обл.;0,802965474339209
Иркутская обл.;Иркутская обл.;1
Кабардино-Балкария;Иркутская обл.;0,928371622628562
Калининградская обл.;Иркутская обл.;0,957379135429832
Калмыкия;Иркутская обл.;0,748050821527493
Калужская обл.;Иркутская обл.;0,853228159593258
Камчатский край;Иркутская обл.;0,930236746654698
Карачаево-Черкессия;Иркутская обл.;0,891464047327579
Карелия;Иркутская обл.;0,883159072700855
Кемеровская обл.;Иркутская обл.;0,905914770645583
Кировская обл.;Иркутская обл.;0,937577483031401
Коми;Иркутская обл.;0,922286559726615
Костромская обл.;Иркутская обл.;0,94057525951187
Краснодарский край;Иркутская обл.;0,894282018331875
Красноярский край;Иркутская обл.;0,883549713770385
Крым;Иркутская обл.;0,973525905270022
Курганская обл.;Иркутская обл.;0,975644514457974
Курская обл.;Иркутская обл.;0,908125228230345
Ленинградская обл.;Иркутская обл.;0,874346252655695
Липецкая обл.;Иркутская обл.;0,930416757954916
Магаданская обл.;Иркутская обл.;0,914578581410028
Марий Эл;Иркутская обл.;0,784322416699455
Мордовия;Иркутская обл.;0,954951660779461
Москва;Иркутская обл.;0,441164511463067
Московская обл.;Иркутская обл.;0,553117573901886
Мурманская обл.;Иркутская обл.;0,903411185407272
Ненецкий АО;Иркутская обл.;0,88874437648616
Нижегородская обл.;Иркутская обл.;0,954548343286238
Новгородская обл.;Иркутская обл.;0,867582263858351
Новосибирская обл.;Иркутская обл.;0,9290896143414
Омская обл.;Иркутская обл.;0,859637860384756
Оренбургская обл.;Иркутская обл.;0,947639690190105
Орловская обл.;Иркутская обл.;0,917545856619056
Пензенская обл.;Иркутская обл.;0,971903739500074
Пермский край;Иркутская обл.;0,94582351223891
Приморский край;Иркутская обл.;0,972757936273807
Псковская обл.;Иркутская обл.;0,922101002424317
Ростовская обл.;Иркутская обл.;0,952832017478025
Рязанская обл.;Иркутская обл.;0,961082104284455
Самарская обл.;Иркутская обл.;0,93462571927754
Санкт-Петербург;Иркутская обл.;0,734964061227431
Саратовская обл.;Иркутская обл.;0,941740328907608
Саха (Якутия);Иркутская обл.;0,67497634132108
Сахалинская обл.;Иркутская обл.;0,838075497335829
Свердловская обл.;Иркутская обл.;0,961970355886985
Севастополь;Иркутская обл.;0,863685753647259
Северная Осетия;Иркутская обл.;0,832070889152931
Смоленская обл.;Иркутская обл.;0,950422161211336
Ставропольский край;Иркутская обл.;0,823801233571818
Тамбовская обл.;Иркутская обл.;0,959857349722631
Татарстан;Иркутская обл.;0,898521434633932
Тверская обл.;Иркутская обл.;0,919023052754465
Томская обл.;Иркутская обл.;0,918349756954601
Тульская обл.;Иркутская обл.;0,844843423745338
Тыва;Иркутская обл.;0,638687099120595
Тюменская обл.;Иркутская обл.;0,92865560663491
Удмуртия;Иркутская обл.;0,911361546805381
Ульяновская обл.;Иркутская обл.;0,957696457264533
Хабаровский край;Иркутская обл.;0,969721472250577
Хакасия;Иркутская обл.;0,84533803888359
ХМАО – Югра;Иркутская обл.;0,781739745753476
Челябинская обл.;Иркутская обл.;0,936151385594369
Чечня;Иркутская обл.;0,501539007502037
Чувашия;Иркутская обл.;0,753353163948958
Чукотский АО;Иркутская обл.;0,816735242650768
Ямало-Ненецкий АО;Иркутская обл.;0,867940379470995
Ярославская обл.;Иркутская обл.;0,963811281511739
Адыгея;Кабардино-Балкария;0,979296782099441
Алтай;Кабардино-Балкария;0,89482602080654
Алтайский край;Кабардино-Балкария;0,978174749780822
Амурская обл.;Кабардино-Балкария;0,896361799405205
Архангельская обл.;Кабардино-Балкария;0,925179663651415
Астраханская обл.;Кабардино-Балкария;0,968991545282577
Башкортостан;Кабардино-Балкария;0,903277548109219
Белгородская обл.;Кабардино-Балкария;0,971262159180171
Брянская обл.;Кабардино-Балкария;0,955718196619097
Бурятия;Кабардино-Балкария;0,918288321146565
Владимирская обл.;Кабардино-Балкария;0,961872477798311
Волгоградская обл.;Кабардино-Балкария;0,949107394597779
Вологодская обл.;Кабардино-Балкария;0,975457621384427
Воронежская обл.;Кабардино-Балкария;0,966742179303857
Дагестан;Кабардино-Балкария;0,897939726670719
Еврейская АО;Кабардино-Балкария;0,757355898719888
Забайкальский край;Кабардино-Балкария;0,938689067327878
Ивановская обл.;Кабардино-Балкария;0,932709371856611
Ингушетия;Кабардино-Балкария;0,892077086823067
Иркутская обл.;Кабардино-Балкария;0,928371622628562
Кабардино-Балкария;Кабардино-Балкария;1
Калининградская обл.;Кабардино-Балкария;0,987040522174338
Калмыкия;Кабардино-Балкария;0,818450359725801
Калужская обл.;Кабардино-Балкария;0,904754915533337
Камчатский край;Кабардино-Балкария;0,985192764460708
Карачаево-Черкессия;Кабардино-Балкария;0,925066103459712
Карелия;Кабардино-Балкария;0,976695787555317
Кемеровская обл.;Кабардино-Балкария;0,956075399874017
Кировская обл.;Кабардино-Балкария;0,991175584412157
Коми;Кабардино-Балкария;0,978294315560487
Костромская обл.;Кабардино-Балкария;0,981373847441299
Краснодарский край;Кабардино-Балкария;0,94565112994346
Красноярский край;Кабардино-Балкария;0,953822152431695
Крым;Кабардино-Балкария;0,934557291977681
Курганская обл.;Кабардино-Балкария;0,958277775974434
Курская обл.;Кабардино-Балкария;0,895418521211263
Ленинградская обл.;Кабардино-Балкария;0,943722557255109
Липецкая обл.;Кабардино-Балкария;0,92100248580292
Магаданская обл.;Кабардино-Балкария;0,966042519086757
Марий Эл;Кабардино-Балкария;0,870996183564924
Мордовия;Кабардино-Балкария;0,983602827645486
Москва;Кабардино-Балкария;0,591397959598247
Московская обл.;Кабардино-Балкария;0,682452456574366
Мурманская обл.;Кабардино-Балкария;0,945105361961928
Ненецкий АО;Кабардино-Балкария;0,949763758515569
Нижегородская обл.;Кабардино-Балкария;0,95467870176334
Новгородская обл.;Кабардино-Балкария;0,956519463105958
Новосибирская обл.;Кабардино-Балкария;0,951973519245361
Омская обл.;Кабардино-Балкария;0,895469347112539
Оренбургская обл.;Кабардино-Балкария;0,974707824885301
Орловская обл.;Кабардино-Балкария;0,939280508358144
Пензенская обл.;Кабардино-Балкария;0,926407390097245
Пермский край;Кабардино-Балкария;0,988667079803077
Приморский край;Кабардино-Балкария;0,958834446023836
Псковская обл.;Кабардино-Балкария;0,905792530518917
Ростовская обл.;Кабардино-Балкария;0,982620059686446
Рязанская обл.;Кабардино-Балкария;0,967821051109716
Самарская обл.;Кабардино-Балкария;0,947848843372756
Санкт-Петербург;Кабардино-Балкария;0,842765508814468
Саратовская обл.;Кабардино-Балкария;0,891262975086657
Саха (Якутия);Кабардино-Балкария;0,756373435642075
Сахалинская обл.;Кабардино-Балкария;0,863105226359094
Свердловская обл.;Кабардино-Балкария;0,919725290588081
Севастополь;Кабардино-Балкария;0,933366952908352
Северная Осетия;Кабардино-Балкария;0,929796171470061
Смоленская обл.;Кабардино-Балкария;0,97349600157088
Ставропольский край;Кабардино-Балкария;0,923913472248808
Тамбовская обл.;Кабардино-Балкария;0,981678943886783
Татарстан;Кабардино-Балкария;0,930462724959099
Тверская обл.;Кабардино-Балкария;0,973923497540613
Томская обл.;Кабардино-Балкария;0,821693145680728
Тульская обл.;Кабардино-Балкария;0,897843559735721
Тыва;Кабардино-Балкария;0,739196103536
Тюменская обл.;Кабардино-Балкария;0,951353425218222
Удмуртия;Кабардино-Балкария;0,980067949746104
Ульяновская обл.;Кабардино-Балкария;0,893448648736357
Хабаровский край;Кабардино-Балкария;0,942649962988182
Хакасия;Кабардино-Балкария;0,936569646191512
ХМАО – Югра;Кабардино-Балкария;0,86779402863803
Челябинская обл.;Кабардино-Балкария;0,965709135250433
Чечня;Кабардино-Балкария;0,611756396732272
Чувашия;Кабардино-Балкария;0,825387934660732
Чукотский АО;Кабардино-Балкария;0,770405037598428
Ямало-Ненецкий АО;Кабардино-Балкария;0,932951289699507
Ярославская обл.;Кабардино-Балкария;0,951272329413278
Адыгея;Калининградская обл.;0,982693890779719
Алтай;Калининградская обл.;0,901774888019554
Алтайский край;Калининградская обл.;0,973778768970462
Амурская обл.;Калининградская обл.;0,909879656327592
Архангельская обл.;Калининградская обл.;0,900998025436279
Астраханская обл.;Калининградская обл.;0,952651618917455
Башкортостан;Калининградская обл.;0,929791486140536
Белгородская обл.;Калининградская обл.;0,968427790682346
Брянская обл.;Калининградская обл.;0,964378967462236
Бурятия;Калининградская обл.;0,916796952259867
Владимирская обл.;Калининградская обл.;0,944772054984358
Волгоградская обл.;Калининградская обл.;0,966331349119049
Вологодская обл.;Калининградская обл.;0,981494985702914
Воронежская обл.;Калининградская обл.;0,961316750845778
Дагестан;Калининградская обл.;0,868138868961399
Еврейская АО;Калининградская обл.;0,814563769942254
Забайкальский край;Калининградская обл.;0,960914137734312
Ивановская обл.;Калининградская обл.;0,941943055566844
Ингушетия;Калининградская обл.;0,862667801807906
Иркутская обл.;Калининградская обл.;0,957379135429832
Кабардино-Балкария;Калининградская обл.;0,987040522174338
Калининградская обл.;Калининградская обл.;1
Калмыкия;Калининградская обл.;0,816770058214392
Калужская обл.;Калининградская обл.;0,893596097842659
Камчатский край;Калининградская обл.;0,988164553006695
Карачаево-Черкессия;Калининградская обл.;0,921363750290178
Карелия;Калининградская обл.;0,959625670122078
Кемеровская обл.;Калининградская обл.;0,935533372658508
Кировская обл.;Калининградская обл.;0,984464553956774
Коми;Калининградская обл.;0,969864995269009
Костромская обл.;Калининградская обл.;0,986034733806496
Краснодарский край;Калининградская обл.;0,933608254797811
Красноярский край;Калининградская обл.;0,933494481472932
Крым;Калининградская обл.;0,958714615979285
Курганская обл.;Калининградская обл.;0,973134835377562
Курская обл.;Калининградская обл.;0,927522544921819
Ленинградская обл.;Калининградская обл.;0,928145537630532
Липецкая обл.;Калининградская обл.;0,938050755471271
Магаданская обл.;Калининградская обл.;0,958658993143469
Марий Эл;Калининградская обл.;0,844508208839749
Мордовия;Калининградская обл.;0,984769642239569
Москва;Калининградская обл.;0,558351209101781
Московская обл.;Калининградская обл.;0,651633828797684
Мурманская обл.;Калининградская обл.;0,94771326116367
Ненецкий АО;Калининградская обл.;0,93520748360887
Нижегородская обл.;Калининградская обл.;0,968618061534772
Новгородская обл.;Калининградская обл.;0,930778814790029
Новосибирская обл.;Калининградская обл.;0,95301539458947
Омская обл.;Калининградская обл.;0,884963848726741
Оренбургская обл.;Калининградская обл.;0,97243744901011
Орловская обл.;Калининградская обл.;0,944825381350226
Пензенская обл.;Калининградская обл.;0,958993225278684
Пермский край;Калининградская обл.;0,987794683089272
Приморский край;Калининградская обл.;0,978709055836907
Псковская обл.;Калининградская обл.;0,928713870091904
Ростовская обл.;Калининградская обл.;0,986936406343889
Рязанская обл.;Калининградская обл.;0,974163278751005
Самарская обл.;Калининградская обл.;0,969097416359391
Санкт-Петербург;Калининградская обл.;0,817596992492098
Саратовская обл.;Калининградская обл.;0,922189531780146
Саха (Якутия);Калининградская обл.;0,751725882793901
Сахалинская обл.;Калининградская обл.;0,873380424963537
Свердловская обл.;Калининградская обл.;0,956489161630834
Севастополь;Калининградская обл.;0,925128094446172
Северная Осетия;Калининградская обл.;0,899990551278995
