from;to;value
Вологодская обл.;Дагестан;0,804255670452434
Воронежская обл.;Дагестан;0,765076606616286
Дагестан;Дагестан;1
Еврейская АО;Дагестан;0,5298468500869
Забайкальский край;Дагестан;0,823140134164178
Ивановская обл.;Дагестан;0,851124906940887
Ингушетия;Дагестан;0,888906671615865
Иркутская обл.;Дагестан;0,634590108782663
Кабардино-Балкария;Дагестан;0,79610083461948
Калининградская обл.;Дагестан;0,840675253177463
Калмыкия;Дагестан;0,853372535602034
Калужская обл.;Дагестан;0,800789466676775
Камчатский край;Дагестан;0,910077372745009
Карачаево-Черкессия;Дагестан;0,844337402579951
Карелия;Дагестан;0,778460919712352
Кемеровская обл.;Дагестан;0,653728662077201
Кировская обл.;Дагестан;0,855942021733914
Коми;Дагестан;0,833801754815643
Костромская обл.;Дагестан;0,636464934698222
Краснодарский край;Дагестан;0,738404271100828
Красноярский край;Дагестан;0,83592340674691
Крым;Дагестан;0,88876332582421
Курганская обл.;Дагестан;0,813877925212994
Курская обл.;Дагестан;0,704981915848376
Ленинградская обл.;Дагестан;0,74592877825266
Липецкая обл.;Дагестан;0,69723198909632
Магаданская обл.;Дагестан;0,71024009286995
Марий Эл;Дагестан;0,811054153568975
Мордовия;Дагестан;0,849521690310317
Москва;Дагестан;0,691890854169404
Московская обл.;Дагестан;0,744251640748065
Мурманская обл.;Дагестан;0,880430883993864
Ненецкий АО;Дагестан;0,41054009806167
Нижегородская обл.;Дагестан;0,68689120951313
Новгородская обл.;Дагестан;0,885945725414502
Новосибирская обл.;Дагестан;0,666545642039146
Омская обл.;Дагестан;0,879732720558951
Оренбургская обл.;Дагестан;0,839976922341781
Орловская обл.;Дагестан;0,878317068482409
Пензенская обл.;Дагестан;0,721792189084007
Пермский край;Дагестан;0,777725281662188
Приморский край;Дагестан;0,8758509726438
Псковская обл.;Дагестан;0,763529093614512
Ростовская обл.;Дагестан;0,803900979969433
Рязанская обл.;Дагестан;0,851968070282892
Самарская обл.;Дагестан;0,515874501379257
Санкт-Петербург;Дагестан;0,838841506344834
Саратовская обл.;Дагестан;0,765808795346909
Саха (Якутия);Дагестан;0,70487785092905
Сахалинская обл.;Дагестан;0,923484466287839
Свердловская обл.;Дагестан;0,890673060763933
Севастополь;Дагестан;0,712844632374927
Северная Осетия;Дагестан;0,930362827262923
Смоленская обл.;Дагестан;0,742515214761087
Ставропольский край;Дагестан;0,880329514158894
Тамбовская обл.;Дагестан;0,680365126890002
Татарстан;Дагестан;0,799182860580937
Тверская обл.;Дагестан;0,788550756566439
Томская обл.;Дагестан;0,753346771565145
Тульская обл.;Дагестан;0,770793756545275
Тыва;Дагестан;0,550988855272715
Тюменская обл.;Дагестан;0,850158269597311
Удмуртия;Дагестан;0,950212340645316
Ульяновская обл.;Дагестан;0,935108094224533
Хабаровский край;Дагестан;0,903514121262054
Хакасия;Дагестан;0,771611350884318
ХМАО – Югра;Дагестан;0,871085059308388
Челябинская обл.;Дагестан;0,753080559927898
Чечня;Дагестан;0,810598592156961
Чувашия;Дагестан;0,785932500000648
Чукотский АО;Дагестан;0,432163294088898
Ямало-Ненецкий АО;Дагестан;0,746710967105876
Ярославская обл.;Дагестан;0,719908054802239
Адыгея;Еврейская АО;0,779720125064931
Алтай;Еврейская АО;0,908984276467374
Алтайский край;Еврейская АО;0,744218750916533
Амурская обл.;Еврейская АО;0,762086847277139
Архангельская обл.;Еврейская АО;0,784771163542217
Астраханская обл.;Еврейская АО;0,396580753711074
Башкортостан;Еврейская АО;-0,0810111951667789
Белгородская обл.;Еврейская АО;0,371710201877204
Брянская обл.;Еврейская АО;0,480101242446608
Бурятия;Еврейская АО;0,801753449450631
Владимирская обл.;Еврейская АО;0,312897297907894
Волгоградская обл.;Еврейская АО;0,531662142456191
Вологодская обл.;Еврейская АО;0,261546488055574
Воронежская обл.;Еврейская АО;0,387704487422871
Дагестан;Еврейская АО;0,5298468500869
Еврейская АО;Еврейская АО;1
Забайкальский край;Еврейская АО;0,737706949178018
Ивановская обл.;Еврейская АО;0,449850297705202
Ингушетия;Еврейская АО;0,766903790718646
Иркутская обл.;Еврейская АО;0,400263470882681
Кабардино-Балкария;Еврейская АО;0,648627141122643
Калининградская обл.;Еврейская АО;0,379598277759871
Калмыкия;Еврейская АО;0,804032079855307
Калужская обл.;Еврейская АО;0,440256169393211
Камчатский край;Еврейская АО;0,643947598373458
Карачаево-Черкессия;Еврейская АО;0,816861244712002
Карелия;Еврейская АО;0,433577975394238
Кемеровская обл.;Еврейская АО;0,918559736382393
Кировская обл.;Еврейская АО;0,521757276191563
Коми;Еврейская АО;0,763559083684526
Костромская обл.;Еврейская АО;0,826904124706196
Краснодарский край;Еврейская АО;0,274158385274232
Красноярский край;Еврейская АО;0,656493913375224
Крым;Еврейская АО;0,570255384849342
Курганская обл.;Еврейская АО;0,536698554587986
Курская обл.;Еврейская АО;0,322396429264928
Ленинградская обл.;Еврейская АО;0,323133160086491
Липецкая обл.;Еврейская АО;0,157250208364646
Магаданская обл.;Еврейская АО;0,894380628367584
Марий Эл;Еврейская АО;0,708474296224717
Мордовия;Еврейская АО;0,632857214582943
Москва;Еврейская АО;0,722184526461844
Московская обл.;Еврейская АО;0,153348867925024
Мурманская обл.;Еврейская АО;0,715710382290816
Ненецкий АО;Еврейская АО;0,562533130107454
Нижегородская обл.;Еврейская АО;0,435401341805321
Новгородская обл.;Еврейская АО;0,445802445593148
Новосибирская обл.;Еврейская АО;0,762551773506146
Омская обл.;Еврейская АО;0,676259615971404
Оренбургская обл.;Еврейская АО;0,789709809671715
Орловская обл.;Еврейская АО;0,543945232190571
Пензенская обл.;Еврейская АО;0,409311507648787
Пермский край;Еврейская АО;0,314569525300794
Приморский край;Еврейская АО;0,623929491145562
Псковская обл.;Еврейская АО;0,3674680717342
Ростовская обл.;Еврейская АО;0,415066850687535
Рязанская обл.;Еврейская АО;0,586182248447286
Самарская обл.;Еврейская АО;0,0150101854859706
Санкт-Петербург;Еврейская АО;0,320653888598425
Саратовская обл.;Еврейская АО;0,38683045084971
Саха (Якутия);Еврейская АО;0,768163905399052
Сахалинская обл.;Еврейская АО;0,649845124089355
Свердловская обл.;Еврейская АО;0,576264220616466
Севастополь;Еврейская АО;0,36286263806054
Северная Осетия;Еврейская АО;0,656623311773835
Смоленская обл.;Еврейская АО;0,34000579673351
Ставропольский край;Еврейская АО;0,624876187748323
Тамбовская обл.;Еврейская АО;0,208323827562491
Татарстан;Еврейская АО;0,284994829625971
Тверская обл.;Еврейская АО;0,405787179368608
Томская обл.;Еврейская АО;0,888109867359727
Тульская обл.;Еврейская АО;0,291027740849485
Тыва;Еврейская АО;0,86753870376897
Тюменская обл.;Еврейская АО;0,728277205547411
Удмуртия;Еврейская АО;0,579233619041639
Ульяновская обл.;Еврейская АО;0,684364331347123
Хабаровский край;Еврейская АО;0,602131310674833
Хакасия;Еврейская АО;0,780483810977344
ХМАО – Югра;Еврейская АО;0,773855842066953
Челябинская обл.;Еврейская АО;0,229675642378139
Чечня;Еврейская АО;0,368057872436629
Чувашия;Еврейская АО;0,344420203079249
Чукотский АО;Еврейская АО;0,366169447541164
Ямало-Ненецкий АО;Еврейская АО;0,893670201400941
Ярославская обл.;Еврейская АО;0,332805599527253
Адыгея;Забайкальский край;0,93794279161141
Алтай;Забайкальский край;0,694440381921449
Алтайский край;Забайкальский край;0,979172989472616
Амурская обл.;Забайкальский край;0,958705656435837
Архангельская обл.;Забайкальский край;0,963875660146509
Астраханская обл.;Забайкальский край;0,879214848309923
Башкортостан;Забайкальский край;0,541970570225906
Белгородская обл.;Забайкальский край;0,877698936944222
Брянская обл.;Забайкальский край;0,883078081255302
Бурятия;Забайкальский край;0,943099114980177
Владимирская обл.;Забайкальский край;0,826839229807891
Волгоградская обл.;Забайкальский край;0,94380829455622
Вологодская обл.;Забайкальский край;0,782096482447313
Воронежская обл.;Забайкальский край;0,869460371369981
Дагестан;Забайкальский край;0,823140134164178
Еврейская АО;Забайкальский край;0,737706949178018
Забайкальский край;Забайкальский край;1
Ивановская обл.;Забайкальский край;0,907421573681719
Ингушетия;Забайкальский край;0,883984698612364
Иркутская обл.;Забайкальский край;0,859932164117478
Кабардино-Балкария;Забайкальский край;0,945534229212013
Калининградская обл.;Забайкальский край;0,872422018242857
Калмыкия;Забайкальский край;0,900459344649289
Калужская обл.;Забайкальский край;0,904534698519826
Камчатский край;Забайкальский край;0,966590627185675
Карачаево-Черкессия;Забайкальский край;0,895892235926119
Карелия;Забайкальский край;0,848569614331592
Кемеровская обл.;Забайкальский край;0,770000939825037
Кировская обл.;Забайкальский край;0,930627585817939
Коми;Забайкальский край;0,95273380399636
Костромская обл.;Забайкальский край;0,857604947151914
Краснодарский край;Забайкальский край;0,799437009104125
Красноярский край;Забайкальский край;0,978471635765326
Крым;Забайкальский край;0,830076710918621
Курганская обл.;Забайкальский край;0,947832268971863
Курская обл.;Забайкальский край;0,836778750653146
Ленинградская обл.;Забайкальский край;0,846440686520199
Липецкая обл.;Забайкальский край;0,727350542777807
Магаданская обл.;Забайкальский край;0,76698143408827
Марий Эл;Забайкальский край;0,979019199877772
Мордовия;Забайкальский край;0,980947870529509
Москва;Забайкальский край;0,770857600770898
Московская обл.;Забайкальский край;0,651713338938576
Мурманская обл.;Забайкальский край;0,975754634529828
Ненецкий АО;Забайкальский край;0,672897482351467
Нижегородская обл.;Забайкальский край;0,870528908114836
Новгородская обл.;Забайкальский край;0,89196048919938
Новосибирская обл.;Забайкальский край;0,950719538329912
Омская обл.;Забайкальский край;0,969667426214126
Оренбургская обл.;Забайкальский край;0,975618809575423
Орловская обл.;Забайкальский край;0,937647140460322
Пензенская обл.;Забайкальский край;0,848478864690828
Пермский край;Забайкальский край;0,842564149378253
Приморский край;Забайкальский край;0,970864432229244
Псковская обл.;Забайкальский край;0,685965219456571
Ростовская обл.;Забайкальский край;0,869568301137883
Рязанская обл.;Забайкальский край;0,955488607610071
Самарская обл.;Забайкальский край;0,592519971172556
Санкт-Петербург;Забайкальский край;0,769880581386297
Саратовская обл.;Забайкальский край;0,877364556870844
Саха (Якутия);Забайкальский край;0,813875257316994
Сахалинская обл.;Забайкальский край;0,950049966385587
Свердловская обл.;Забайкальский край;0,960391937369951
Севастополь;Забайкальский край;0,808689642671384
Северная Осетия;Забайкальский край;0,961779903382492
Смоленская обл.;Забайкальский край;0,830562897478849
Ставропольский край;Забайкальский край;0,927695530166079
Тамбовская обл.;Забайкальский край;0,759166483516602
Татарстан;Забайкальский край;0,814575225426735
Тверская обл.;Забайкальский край;0,885430692895014
Томская обл.;Забайкальский край;0,925306892213202
Тульская обл.;Забайкальский край;0,814504993049898
Тыва;Забайкальский край;0,76383130549057
Тюменская обл.;Забайкальский край;0,98788179382801
Удмуртия;Забайкальский край;0,887306638189687
Ульяновская обл.;Забайкальский край;0,949288453171057
Хабаровский край;Забайкальский край;0,954661569007145
Хакасия;Забайкальский край;0,887371147051403
ХМАО – Югра;Забайкальский край;0,948792525386461
Челябинская обл.;Забайкальский край;0,784323365873124
Чечня;Забайкальский край;0,723850624655221
Чувашия;Забайкальский край;0,798704214140009
Чукотский АО;Забайкальский край;0,53199619791218
Ямало-Ненецкий АО;Забайкальский край;0,867855493790893
Ярославская обл.;Забайкальский край;0,855796356332313
Адыгея;Ивановская обл.;0,834015340699825
Алтай;Ивановская обл.;0,402757312039358
Алтайский край;Ивановская обл.;0,866492424993269
Амурская обл.;Ивановская обл.;0,854589472168495
Архангельская обл.;Ивановская обл.;0,854257306312296
Астраханская обл.;Ивановская обл.;0,973717461891247
Башкортостан;Ивановская обл.;0,780817762404176
Белгородская обл.;Ивановская обл.;0,978930669470507
Брянская обл.;Ивановская обл.;0,960546564386256
Бурятия;Ивановская обл.;0,783017165949144
Владимирская обл.;Ивановская обл.;0,945999871268121
Волгоградская обл.;Ивановская обл.;0,970232796558089
Вологодская обл.;Ивановская обл.;0,921935333319666
Воронежская обл.;Ивановская обл.;0,947771591474689
Дагестан;Ивановская обл.;0,851124906940887
Еврейская АО;Ивановская обл.;0,449850297705202
Забайкальский край;Ивановская обл.;0,907421573681719
Ивановская обл.;Ивановская обл.;1
Ингушетия;Ивановская обл.;0,761359007611701
Иркутская обл.;Ивановская обл.;0,902490780075223
Кабардино-Балкария;Ивановская обл.;0,870432943064052
Калининградская обл.;Ивановская обл.;0,980035640124488
Калмыкия;Ивановская обл.;0,761105233124785
Калужская обл.;Ивановская обл.;0,970111493608076
Камчатский край;Ивановская обл.;0,939891443377908
Карачаево-Черкессия;Ивановская обл.;0,743419208344783
Карелия;Ивановская обл.;0,886185931598302
Кемеровская обл.;Ивановская обл.;0,512155187276695
Кировская обл.;Ивановская обл.;0,951652966746091
Коми;Ивановская обл.;0,835920947987782
Костромская обл.;Ивановская обл.;0,657678579856651
Краснодарский край;Ивановская обл.;0,923895170963058
Красноярский край;Ивановская обл.;0,949025228437343
Крым;Ивановская обл.;0,847685525175258
Курганская обл.;Ивановская обл.;0,965719464342122
Курская обл.;Ивановская обл.;0,943570660465305
Ленинградская обл.;Ивановская обл.;0,959319344996131
Липецкая обл.;Ивановская обл.;0,90545789925905
Магаданская обл.;Ивановская обл.;0,517231788788949
Марий Эл;Ивановская обл.;0,897565377241359
Мордовия;Ивановская обл.;0,952187509453864
Москва;Ивановская обл.;0,65033744066288
Московская обл.;Ивановская обл.;0,839531567709383
Мурманская обл.;Ивановская обл.;0,901458275981047
Ненецкий АО;Ивановская обл.;0,549190819668052
Нижегородская обл.;Ивановская обл.;0,887308753880277
Новгородская обл.;Ивановская обл.;0,96269049459257
Новосибирская обл.;Ивановская обл.;0,818383714296739
Омская обл.;Ивановская обл.;0,920389819940865
Оренбургская обл.;Ивановская обл.;0,86577270408331
Орловская обл.;Ивановская обл.;0,971122518488784
Пензенская обл.;Ивановская обл.;0,90956331822913
Пермский край;Ивановская обл.;0,961840776590144
Приморский край;Ивановская обл.;0,955909482426665
Псковская обл.;Ивановская обл.;0,746542040821618
Ростовская обл.;Ивановская обл.;0,956545389993618
Рязанская обл.;Ивановская обл.;0,966518071593614
Самарская обл.;Ивановская обл.;0,758555506372221
Санкт-Петербург;Ивановская обл.;0,871661794722778
Саратовская обл.;Ивановская обл.;0,958006080984172
Саха (Якутия);Ивановская обл.;0,690004820638636
Сахалинская обл.;Ивановская обл.;0,932360876104824
Свердловская обл.;Ивановская обл.;0,971067473310278
Севастополь;Ивановская обл.;0,914418485148864
Северная Осетия;Ивановская обл.;0,931792243017875
Смоленская обл.;Ивановская обл.;0,960035047005159
Ставропольский край;Ивановская обл.;0,900679901928199
Тамбовская обл.;Ивановская обл.;0,888496052816475
Татарстан;Ивановская обл.;0,950060397242328
Тверская обл.;Ивановская обл.;0,961172762489336
Томская обл.;Ивановская обл.;0,727826624778028
Тульская обл.;Ивановская обл.;0,939058627207486
Тыва;Ивановская обл.;0,500935253287148
Тюменская обл.;Ивановская обл.;0,907314640737442
Удмуртия;Ивановская обл.;0,887515974397414
Ульяновская обл.;Ивановская обл.;0,906502785930977
Хабаровский край;Ивановская обл.;0,959273679753518
Хакасия;Ивановская обл.;0,752107353262082
ХМАО – Югра;Ивановская обл.;0,83246161603039
Челябинская обл.;Ивановская обл.;0,942475260549218
Чечня;Ивановская обл.;0,78665712815794
Чувашия;Ивановская обл.;0,90672882579384
Чукотский АО;Ивановская обл.;0,504158331767053
Ямало-Ненецкий АО;Ивановская обл.;0,648756337978892
Ярославская обл.;Ивановская обл.;0,956817598095429
Адыгея;Ингушетия;0,958843363354122
Алтай;Ингушетия;0,720972019273009
Алтайский край;Ингушетия;0,824534611051766
Амурская обл.;Ингушетия;0,896922202478374
Архангельская обл.;Ингушетия;0,912508303881662
Астраханская обл.;Ингушетия;0,701238934891165
Башкортостан;Ингушетия;0,26884944620412
Белгородская обл.;Ингушетия;0,711143052083442
Брянская обл.;Ингушетия;0,715011280023136
Бурятия;Ингушетия;0,857380473619602
Владимирская обл.;Ингушетия;0,648096776931559
Волгоградская обл.;Ингушетия;0,79408366541258
Вологодская обл.;Ингушетия;0,671680023331994
Воронежская обл.;Ингушетия;0,66602441883352
Дагестан;Ингушетия;0,888906671615865
Еврейская АО;Ингушетия;0,766903790718646
Забайкальский край;Ингушетия;0,883984698612364
Ивановская обл.;Ингушетия;0,761359007611701
Ингушетия;Ингушетия;1
Иркутская обл.;Ингушетия;0,595890587451465
Кабардино-Балкария;Ингушетия;0,803244155992843
Калининградская обл.;Ингушетия;0,739738735328671
Калмыкия;Ингушетия;0,926061783210301
Калужская обл.;Ингушетия;0,729778835504217
Камчатский край;Ингушетия;0,899517913454994
Карачаево-Черкессия;Ингушетия;0,945510047079327
Карелия;Ингушетия;0,775812491113342
Кемеровская обл.;Ингушетия;0,876270105689663
Кировская обл.;Ингушетия;0,821334873706075
Коми;Ингушетия;0,935716220899912
Костромская обл.;Ингушетия;0,848645925335467
Краснодарский край;Ингушетия;0,613605770572528
Красноярский край;Ингушетия;0,840155657818278
Крым;Ингушетия;0,849233610404633
Курганская обл.;Ингушетия;0,776106524645756
Курская обл.;Ингушетия;0,600264631256723
Ленинградская обл.;Ингушетия;0,645262103348106
Липецкая обл.;Ингушетия;0,516461557224282
Магаданская обл.;Ингушетия;0,90033437462212
Марий Эл;Ингушетия;0,849365280471903
Мордовия;Ингушетия;0,860831884310493
Москва;Ингушетия;0,829981688427056
Московская обл.;Ингушетия;0,578220636732681
Мурманская обл.;Ингушетия;0,926755439697331
Ненецкий АО;Ингушетия;0,505864966634116
Нижегородская обл.;Ингушетия;0,642751349811674
Новгородская обл.;Ингушетия;0,820729104138535
Новосибирская обл.;Ингушетия;0,782805819535171
Омская обл.;Ингушетия;0,883878974064923
Оренбургская обл.;Ингушетия;0,902983207567769
Орловская обл.;Ингушетия;0,802377757210516
Пензенская обл.;Ингушетия;0,613034733893934
Пермский край;Ингушетия;0,681541499771112
Приморский край;Ингушетия;0,866673320651475
Псковская обл.;Ингушетия;0,706577043017915
Ростовская обл.;Ингушетия;0,67491345574331
Рязанская обл.;Ингушетия;0,822251087670597
Самарская обл.;Ингушетия;0,356074898023903
Санкт-Петербург;Ингушетия;0,740448412174836
Саратовская обл.;Ингушетия;0,684113018325783
Саха (Якутия);Ингушетия;0,850690293843004
Сахалинская обл.;Ингушетия;0,915759340784431
Свердловская обл.;Ингушетия;0,850638353446413
Севастополь;Ингушетия;0,575988076224545
Северная Осетия;Ингушетия;0,920717373645046
Смоленская обл.;Ингушетия;0,611267727785297
Ставропольский край;Ингушетия;0,865320653618838
Тамбовская обл.;Ингушетия;0,524112481931127
Татарстан;Ингушетия;0,664752207015605
Тверская обл.;Ингушетия;0,703017099613207
Томская обл.;Ингушетия;0,928021739186026
Тульская обл.;Ингушетия;0,631790429974974
Тыва;Ингушетия;0,82436758213786
Тюменская обл.;Ингушетия;0,883678839255634
Удмуртия;Ингушетия;0,886333695632147
Ульяновская обл.;Ингушетия;0,934899984110773
Хабаровский край;Ингушетия;0,882331320019734
Хакасия;Ингушетия;0,915716918617813
ХМАО – Югра;Ингушетия;0,916007892027404
Челябинская обл.;Ингушетия;0,610603231099628
Чечня;Ингушетия;0,780384696033699
Чувашия;Ингушетия;0,710636533921424
Чукотский АО;Ингушетия;0,502423032401638
Ямало-Ненецкий АО;Ингушетия;0,925905575351225
Ярославская обл.;Ингушетия;0,637435982235601
Адыгея;Иркутская обл.;0,710530039597377
Алтай;Иркутская обл.;0,353738717385854
Алтайский край;Иркутская обл.;0,872529928433368
Амурская обл.;Иркутская обл.;0,797078713413556
Архангельская обл.;Иркутская обл.;0,801382526645298
Астраханская обл.;Иркутская обл.;0,934264058436729
Башкортостан;Иркутская обл.;0,84980176560242
Белгородская обл.;Иркутская обл.;0,930997202267425
Брянская обл.;Иркутская обл.;0,898672167451318
Бурятия;Иркутская обл.;0,778897789379832
Владимирская обл.;Иркутская обл.;0,936371428910329
Волгоградская обл.;Иркутская обл.;0,933053079786622
Вологодская обл.;Иркутская обл.;0,862067531349041
Воронежская обл.;Иркутская обл.;0,950115160812849
Дагестан;Иркутская обл.;0,634590108782663
Еврейская АО;Иркутская обл.;0,400263470882681
Забайкальский край;Иркутская обл.;0,859932164117478
Ивановская обл.;Иркутская обл.;0,902490780075223
Ингушетия;Иркутская обл.;0,595890587451465
Иркутская обл.;Иркутская обл.;1
Кабардино-Балкария;Иркутская обл.;0,870807098134582
Калининградская обл.;Иркутская обл.;0,890865634046262
Калмыкия;Иркутская обл.;0,631322394676197
Калужская обл.;Иркутская обл.;0,944384568847025
Камчатский край;Иркутская обл.;0,848621983335236
Карачаево-Черкессия;Иркутская обл.;0,591000055058956
Карелия;Иркутская обл.;0,844126035782839
Кемеровская обл.;Иркутская обл.;0,376241240412693
Кировская обл.;Иркутская обл.;0,912831737329864
Коми;Иркутская обл.;0,77394107587701
Костромская обл.;Иркутская обл.;0,642296619357671
Краснодарский край;Иркутская обл.;0,911237397114608
Красноярский край;Иркутская обл.;0,891873752989913
Крым;Иркутская обл.;0,694023211505033
Курганская обл.;Иркутская обл.;0,943578297391796
Курская обл.;Иркутская обл.;0,974315144405457
Ленинградская обл.;Иркутская обл.;0,949724068198121
Липецкая обл.;Иркутская обл.;0,912199600026783
Магаданская обл.;Иркутская обл.;0,359871590079567
Марий Эл;Иркутская обл.;0,856198453910708
Мордовия;Иркутская обл.;0,896592373126206
Москва;Иркутская обл.;0,562807342533461
Московская обл.;Иркутская обл.;0,745338329820288
Мурманская обл.;Иркутская обл.;0,822945935520873
Ненецкий АО;Иркутская обл.;0,593656536953338
Нижегородская обл.;Иркутская обл.;0,96316884643167
Новгородская обл.;Иркутская обл.;0,862496695274878
Новосибирская обл.;Иркутская обл.;0,856474239010205
Омская обл.;Иркутская обл.;0,846098933162903
Оренбургская обл.;Иркутская обл.;0,767461476064175
Орловская обл.;Иркутская обл.;0,881133884516096
Пензенская обл.;Иркутская обл.;0,899514504639297
Пермский край;Иркутская обл.;0,927420045380072
Приморский край;Иркутская обл.;0,87372336632626
Псковская обл.;Иркутская обл.;0,665774796288328
Ростовская обл.;Иркутская обл.;0,923435179513468
Рязанская обл.;Иркутская обл.;0,909067097953194
Самарская обл.;Иркутская обл.;0,862852423359912
Санкт-Петербург;Иркутская обл.;0,777170635571603
Саратовская обл.;Иркутская обл.;0,964107787205286
Саха (Якутия);Иркутская обл.;0,546254478250178
Сахалинская обл.;Иркутская обл.;0,802060436533505
Свердловская обл.;Иркутская обл.;0,884695776726206
Севастополь;Иркутская обл.;0,883108027756977
Северная Осетия;Иркутская обл.;0,814801227466039
Смоленская обл.;Иркутская обл.;0,898510077268032
Ставропольский край;Иркутская обл.;0,77218283385965
Тамбовская обл.;Иркутская обл.;0,934924544049803
Татарстан;Иркутская обл.;0,89612931524236
Тверская обл.;Иркутская обл.;0,960333459010563
Томская обл.;Иркутская обл.;0,655372771006847
Тульская обл.;Иркутская обл.;0,937424384966347
Тыва;Иркутская обл.;0,459653818461709
Тюменская обл.;Иркутская обл.;0,836017288527364
Удмуртия;Иркутская обл.;0,764895874715995
Ульяновская обл.;Иркутская обл.;0,781075518979743
Хабаровский край;Иркутская обл.;0,848512170683431
Хакасия;Иркутская обл.;0,671957615622694
ХМАО – Югра;Иркутская обл.;0,733752012872729
Челябинская обл.;Иркутская обл.;0,917628616855905
Чечня;Иркутская обл.;0,681571205529442
Чувашия;Иркутская обл.;0,825994564585822
Чукотский АО;Иркутская обл.;0,483579889237838
Ямало-Ненецкий АО;Иркутская обл.;0,548684616373832
Ярославская обл.;Иркутская обл.;0,967250649949195
Адыгея;Кабардино-Балкария;0,849145029824001
Алтай;Кабардино-Балкария;0,610323864968006
Алтайский край;Кабардино-Балкария;0,948647928443945
Амурская обл.;Кабардино-Балкария;0,855463823760134
Архангельская обл.;Кабардино-Балкария;0,884475325229664
Астраханская обл.;Кабардино-Балкария;0,876851922716168
Башкортостан;Кабардино-Балкария;0,592200856894465
Белгородская обл.;Кабардино-Балкария;0,854006098268128
Брянская обл.;Кабардино-Балкария;0,869953739772493
Бурятия;Кабардино-Балкария;0,844423077518186
Владимирская обл.;Кабардино-Балкария;0,855323926528733
Волгоградская обл.;Кабардино-Балкария;0,946992799243961
Вологодская обл.;Кабардино-Балкария;0,809553472834698
Воронежская обл.;Кабардино-Балкария;0,911530330294544
Дагестан;Кабардино-Балкария;0,79610083461948
Еврейская АО;Кабардино-Балкария;0,648627141122643
Забайкальский край;Кабардино-Балкария;0,945534229212013
Ивановская обл.;Кабардино-Балкария;0,870432943064052
Ингушетия;Кабардино-Балкария;0,803244155992843
Иркутская обл.;Кабардино-Балкария;0,870807098134582
Кабардино-Балкария;Кабардино-Балкария;1
Калининградская обл.;Кабардино-Балкария;0,847436510837828
Калмыкия;Кабардино-Балкария;0,886546083441884
Калужская обл.;Кабардино-Балкария;0,91462350073638
Камчатский край;Кабардино-Балкария;0,940418891402769
Карачаево-Черкессия;Кабардино-Балкария;0,856788717986053
Карелия;Кабардино-Балкария;0,782778380945858
Кемеровская обл.;Кабардино-Балкария;0,66021041866986
Кировская обл.;Кабардино-Балкария;0,898069975207222
Коми;Кабардино-Балкария;0,871686062197189
Костромская обл.;Кабардино-Балкария;0,733713369959643
Краснодарский край;Кабардино-Балкария;0,826170822559788
Красноярский край;Кабардино-Балкария;0,911096162358367
Крым;Кабардино-Балкария;0,755333001885071
Курганская обл.;Кабардино-Балкария;0,942105047296451
Курская обл.;Кабардино-Балкария;0,861529518194399
Ленинградская обл.;Кабардино-Балкария;0,849392501375275
Липецкая обл.;Кабардино-Балкария;0,778963762872202
Магаданская обл.;Кабардино-Балкария;0,678406784310033
Марий Эл;Кабардино-Балкария;0,966642897707927
Мордовия;Кабардино-Балкария;0,938001201461487
Москва;Кабардино-Балкария;0,620625594404679
Московская обл.;Кабардино-Балкария;0,609045124766932
Мурманская обл.;Кабардино-Балкария;0,914732584825775
Ненецкий АО;Кабардино-Балкария;0,632796863889909
Нижегородская обл.;Кабардино-Балкария;0,927657163312265
Новгородская обл.;Кабардино-Балкария;0,849438811557886
Новосибирская обл.;Кабардино-Балкария;0,886614483610512
Омская обл.;Кабардино-Балкария;0,913889494040794
Оренбургская обл.;Кабардино-Балкария;0,908414209888364
Орловская обл.;Кабардино-Балкария;0,934807174008134
Пензенская обл.;Кабардино-Балкария;0,908138824329283
Пермский край;Кабардино-Балкария;0,839628266399377
Приморский край;Кабардино-Балкария;0,919116721073952
Псковская обл.;Кабардино-Балкария;0,661291750912133
Ростовская обл.;Кабардино-Балкария;0,906549029465325
Рязанская обл.;Кабардино-Балкария;0,920814740389545
Самарская обл.;Кабардино-Балкария;0,70323751324834
Санкт-Петербург;Кабардино-Балкария;0,717297456926743
Саратовская обл.;Кабардино-Балкария;0,898057129027903
Саха (Якутия);Кабардино-Балкария;0,621310171291508
Сахалинская обл.;Кабардино-Балкария;0,886677282252397
Свердловская обл.;Кабардино-Балкария;0,926298058712798
Севастополь;Кабардино-Балкария;0,838641313258821
Северная Осетия;Кабардино-Балкария;0,921746661941166
Смоленская обл.;Кабардино-Балкария;0,820407243454102
Ставропольский край;Кабардино-Балкария;0,901319299157203
Тамбовская обл.;Кабардино-Балкария;0,834640179707057
Татарстан;Кабардино-Балкария;0,820967380915926
Тверская обл.;Кабардино-Балкария;0,879934042975005
Томская обл.;Кабардино-Балкария;0,829197142310994
Тульская обл.;Кабардино-Балкария;0,835802539967581
Тыва;Кабардино-Балкария;0,608298305861299
Тюменская обл.;Кабардино-Балкария;0,940017390857923
Удмуртия;Кабардино-Балкария;0,876172150518279
Ульяновская обл.;Кабардино-Балкария;0,892924295766749
Хабаровский край;Кабардино-Балкария;0,890475780424627
Хакасия;Кабардино-Балкария;0,746952794098235
